date,split,split_date,signal,daily_gross_return,daily_net_return,turnover,active_stock_count
2026-02-18,development,2026-05-02,headline/sentiment_non_reuters,0.0005817246735234145,0.0001877852795840207,0.3939393939393939,33
2026-02-18,development,2026-05-02,headline/sentiment_reuters,-0.0009018739286725203,-0.0016291466559452477,0.7272727272727273,22
2026-02-18,development,2026-05-02,llm/finbert,-0.0012422130262933317,-0.0018482736323539373,0.6060606060606061,33
2026-02-18,development,2026-05-02,llm/gemma-4-31b,-0.00022541866367470521,-0.0009526913909474323,0.7272727272727273,33
2026-02-18,development,2026-05-02,llm/vader,-0.003509193559308653,-0.0038425268926419866,0.33333333333333337,33
2026-02-19,development,2026-05-02,headline/actionable_sentiment_all,0.0021524230894318886,0.0015463624833712826,0.6060606060606061,33
2026-02-19,development,2026-05-02,headline/sentiment_all,0.003019794177508915,0.0023531275108422483,0.6666666666666667,33
2026-02-19,development,2026-05-02,headline/sentiment_non_reuters,0.003019794177508915,0.0024137335714483087,0.6060606060606061,33
2026-02-19,development,2026-05-02,headline/sentiment_reuters,0.0008770318062211618,0.00011945604864540413,0.7575757575757576,21
2026-02-19,development,2026-05-02,llm/finbert,0.0049234589743664325,0.004499216550124008,0.42424242424242425,33
2026-02-19,development,2026-05-02,llm/gemma-4-31b,0.0018433412472689899,0.0011766745806023231,0.6666666666666667,33
2026-02-19,development,2026-05-02,llm/vader,0.005744172284876999,0.0055017480424527565,0.24242424242424243,33
2026-02-20,development,2026-05-02,headline/actionable_sentiment_all,-0.0025130169179499646,-0.002997865402798449,0.48484848484848486,33
2026-02-20,development,2026-05-02,headline/sentiment_all,-0.006413442003449675,-0.00689829048829816,0.48484848484848486,33
2026-02-20,development,2026-05-02,headline/sentiment_non_reuters,-0.008115173961717032,-0.008539416385959456,0.42424242424242425,33
2026-02-20,development,2026-05-02,headline/sentiment_reuters,0.006361126470350298,0.00569445980368363,0.6666666666666667,17
2026-02-20,development,2026-05-02,llm/finbert,-0.00048127064595642805,-0.001026725191410974,0.5454545454545454,33
2026-02-20,development,2026-05-02,llm/gemma-4-31b,0.0018236790950136726,0.001096406367740945,0.7272727272727273,33
2026-02-20,development,2026-05-02,llm/vader,-0.0010877639621157836,-0.0014514003257521473,0.36363636363636365,33
2026-02-23,development,2026-05-02,headline/actionable_sentiment_all,0.00355203808811406,0.00258234111841709,0.9696969696969697,19
2026-02-23,development,2026-05-02,headline/sentiment_all,0.004420511797522376,0.0036326330096435873,0.7878787878787878,23
2026-02-23,development,2026-05-02,headline/sentiment_non_reuters,0.004420511797522376,0.0036326330096435873,0.7878787878787878,23
2026-02-23,development,2026-05-02,headline/sentiment_reuters,0.0003879271801507529,-9.692130469773193e-05,0.48484848484848486,1
2026-02-23,development,2026-05-02,llm/finbert,-0.002533298322133707,-0.003684813473648859,1.1515151515151516,27
2026-02-23,development,2026-05-02,llm/gemma-4-31b,-0.0005985870100853321,-0.0015076779191762412,0.9090909090909092,25
2026-02-23,development,2026-05-02,llm/vader,0.0003128433441453489,-0.0003235202922182876,0.6363636363636364,24
2026-02-24,development,2026-05-02,headline/actionable_sentiment_all,0.00018752053045557505,-0.0007821764392413948,0.9696969696969697,33
2026-02-24,development,2026-05-02,headline/sentiment_all,0.0010923713454655175,0.0004863107394049114,0.6060606060606061,33
2026-02-24,development,2026-05-02,headline/sentiment_non_reuters,0.0010923713454655175,0.0004863107394049114,0.6060606060606061,33
2026-02-24,development,2026-05-02,headline/sentiment_reuters,0.005909862710119517,0.00524319604345285,0.6666666666666667,21
2026-02-24,development,2026-05-02,llm/finbert,-0.0038282820343219976,-0.004555554761594725,0.7272727272727273,33
2026-02-24,development,2026-05-02,llm/gemma-4-31b,-0.003510427660947234,-0.004237700388219962,0.7272727272727273,33
2026-02-24,development,2026-05-02,llm/vader,-0.00010282078704005445,-0.0005876692718885392,0.48484848484848486,32
2026-02-25,development,2026-05-02,headline/actionable_sentiment_all,-0.004156594248443088,-0.004641442733291573,0.48484848484848486,33
2026-02-25,development,2026-05-02,headline/sentiment_all,-0.0030330917341883966,-0.0033361220372187,0.30303030303030304,33
2026-02-25,development,2026-05-02,headline/sentiment_non_reuters,-0.0030330917341883966,-0.0033361220372187,0.30303030303030304,33
2026-02-25,development,2026-05-02,headline/sentiment_reuters,-0.0026322262026926523,-0.003450408020874471,0.8181818181818182,18
2026-02-25,development,2026-05-02,llm/finbert,-0.004857966378595419,-0.005403420924049965,0.5454545454545454,33
2026-02-25,development,2026-05-02,llm/gemma-4-31b,-0.003943794388070344,-0.00448924893352489,0.5454545454545454,33
2026-02-25,development,2026-05-02,llm/vader,-0.005312686676429129,-0.005767232130974584,0.4545454545454546,33
2026-02-26,development,2026-05-02,headline/actionable_sentiment_all,0.006615818105909744,0.00619157568166732,0.42424242424242425,33
2026-02-26,development,2026-05-02,headline/sentiment_all,0.005004793197519261,0.004519944712670775,0.48484848484848486,33
2026-02-26,development,2026-05-02,headline/sentiment_non_reuters,0.005611086993501408,0.005186844569258984,0.42424242424242425,33
2026-02-26,development,2026-05-02,headline/sentiment_reuters,0.0025795708573467416,0.0019129041906800746,0.6666666666666667,18
2026-02-26,development,2026-05-02,llm/finbert,-0.008264544102216009,-0.008991816829488736,0.7272727272727273,33
2026-02-26,development,2026-05-02,llm/gemma-4-31b,0.0051030785854297754,0.004497017979369169,0.6060606060606061,33
2026-02-26,development,2026-05-02,llm/vader,0.00017860117825212396,-0.0004274594278084824,0.6060606060606061,33
2026-02-27,development,2026-05-02,headline/actionable_sentiment_all,-0.00029911569270153884,-0.0009657823593682053,0.6666666666666667,33
2026-02-27,development,2026-05-02,headline/sentiment_all,-3.060653027374111e-05,-0.0004851519848191958,0.4545454545454546,32
2026-02-27,development,2026-05-02,headline/sentiment_non_reuters,-0.0006983062518376303,-0.0011225486760800545,0.42424242424242425,33
2026-02-27,development,2026-05-02,headline/sentiment_reuters,0.0004554298004580387,-0.00021123686620862814,0.6666666666666667,18
2026-02-27,development,2026-05-02,llm/finbert,-0.0030606867204702923,-0.0035455352053187774,0.48484848484848486,33
2026-02-27,development,2026-05-02,llm/gemma-4-31b,-0.0009211252562603471,-0.0019514282865633775,1.0303030303030303,33
2026-02-27,development,2026-05-02,llm/vader,0.0022868040731965577,0.0018928646792571635,0.3939393939393939,32
2026-03-02,development,2026-05-02,headline/actionable_sentiment_all,-0.002135761914642843,-0.003014549793430722,0.8787878787878788,16
2026-03-02,development,2026-05-02,headline/sentiment_all,-0.007389259361400756,-0.008055926028067423,0.6666666666666667,22
2026-03-02,development,2026-05-02,headline/sentiment_non_reuters,-0.007389259361400756,-0.008086229058370455,0.696969696969697,22
2026-03-02,development,2026-05-02,headline/sentiment_reuters,-0.0005556254212028696,-0.0012222920878695363,0.6666666666666667,4
2026-03-02,development,2026-05-02,llm/finbert,-0.010838662112464136,-0.011656843930645956,0.8181818181818182,24
2026-03-02,development,2026-05-02,llm/gemma-4-31b,-0.009988241696171754,-0.010897332605262664,0.9090909090909092,23
2026-03-02,development,2026-05-02,llm/vader,-0.0050893255411056555,-0.005846901298681413,0.7575757575757576,21
2026-03-03,development,2026-05-02,headline/actionable_sentiment_all,5.507853542799621e-05,-0.0008237093433598829,0.8787878787878788,33
2026-03-03,development,2026-05-02,headline/sentiment_all,-0.00015812490350990686,-0.0008247915701765738,0.6666666666666667,32
2026-03-03,development,2026-05-02,headline/sentiment_non_reuters,-0.00015812490350990686,-0.0008247915701765738,0.6666666666666667,32
2026-03-03,development,2026-05-02,headline/sentiment_reuters,0.0023657535475225164,0.0019415111232800918,0.42424242424242425,14
2026-03-03,development,2026-05-02,llm/finbert,-0.0019696690175747354,-0.0027878508357565535,0.8181818181818182,33
2026-03-03,development,2026-05-02,llm/gemma-4-31b,-0.005006119916302543,-0.005915210825393452,0.9090909090909092,33
2026-03-03,development,2026-05-02,llm/vader,0.001628268563798227,0.0007797837153133782,0.8484848484848485,33
2026-03-04,development,2026-05-02,headline/actionable_sentiment_all,0.0045971869975087905,0.0036274900278118203,0.9696969696969697,33
2026-03-04,development,2026-05-02,headline/sentiment_all,0.005189774620813136,0.0043109867420252565,0.8787878787878788,33
2026-03-04,development,2026-05-02,headline/sentiment_non_reuters,0.005189774620813136,0.0043109867420252565,0.8787878787878788,33
2026-03-04,development,2026-05-02,headline/sentiment_reuters,-0.00010590300554296823,-0.00046953936917933195,0.36363636363636365,12
2026-03-04,development,2026-05-02,llm/finbert,-0.0007764774120833937,-0.0015643561999621816,0.7878787878787878,33
2026-03-04,development,2026-05-02,llm/gemma-4-31b,0.003962213717263366,0.0033864561415057892,0.5757575757575758,32
2026-03-04,development,2026-05-02,llm/vader,-0.01285010311362168,-0.013274345537864104,0.42424242424242425,33
2026-03-05,development,2026-05-02,headline/actionable_sentiment_all,-0.008069222151309728,-0.008917706999794578,0.8484848484848485,33
2026-03-05,development,2026-05-02,headline/sentiment_all,-0.008665402120371462,-0.009150250605219947,0.48484848484848486,33
2026-03-05,development,2026-05-02,headline/sentiment_non_reuters,-0.00884630373401387,-0.009391758279468415,0.5454545454545454,33
2026-03-05,development,2026-05-02,headline/sentiment_reuters,-0.0022122643400245548,-0.0028486279763881915,0.6363636363636364,15
2026-03-05,development,2026-05-02,llm/finbert,-0.003677432813565046,-0.004525917662049895,0.8484848484848485,33
2026-03-05,development,2026-05-02,llm/gemma-4-31b,-0.000716150289526749,-0.0014131199864964464,0.696969696969697,31
2026-03-05,development,2026-05-02,llm/vader,-0.007723376628107407,-0.008359740264471041,0.6363636363636364,32
2026-03-06,development,2026-05-02,headline/actionable_sentiment_all,-0.0015614708987238604,-0.002349349686602649,0.7878787878787878,33
2026-03-06,development,2026-05-02,headline/sentiment_all,-0.001615962765877129,-0.002161417311331675,0.5454545454545454,33
2026-03-06,development,2026-05-02,headline/sentiment_non_reuters,-0.001615962765877129,-0.002222023371937735,0.6060606060606061,33
2026-03-06,development,2026-05-02,headline/sentiment_reuters,0.0009089247011816728,0.000333167125424097,0.5757575757575758,14
2026-03-06,development,2026-05-02,llm/finbert,0.0016507406974316922,0.0008022558489468433,0.8484848484848485,33
2026-03-06,development,2026-05-02,llm/gemma-4-31b,0.0005541269394929446,-0.00023375184838584392,0.7878787878787878,33
2026-03-06,development,2026-05-02,llm/vader,0.00016079568127673347,-0.0004149618944808425,0.5757575757575758,33
2026-03-09,development,2026-05-02,headline/actionable_sentiment_all,-0.002146065558218532,-0.003206671618824593,1.0606060606060606,18
2026-03-09,development,2026-05-02,headline/sentiment_all,-0.0011533313044283292,-0.0020624222135192383,0.9090909090909092,23
2026-03-09,development,2026-05-02,headline/sentiment_non_reuters,-0.0011533313044283292,-0.0020624222135192383,0.9090909090909092,23
2026-03-09,development,2026-05-02,headline/sentiment_reuters,-0.0003517241951405664,-0.000806269649686021,0.4545454545454546,1
2026-03-09,development,2026-05-02,llm/finbert,-0.0012566916902784187,-0.002196085629672358,0.9393939393939394,26
2026-03-09,development,2026-05-02,llm/gemma-4-31b,-0.0012295019358171207,-0.0020779867843019693,0.8484848484848485,23
2026-03-09,development,2026-05-02,llm/vader,-0.001718949065096445,-0.0023250096711570517,0.6060606060606061,23
2026-03-10,development,2026-05-02,headline/actionable_sentiment_all,0.00561620659648262,0.00461620659648262,1.0,33
2026-03-10,development,2026-05-02,headline/sentiment_all,0.0009243402649741823,1.5249355883272985e-05,0.9090909090909092,33
2026-03-10,development,2026-05-02,headline/sentiment_non_reuters,0.0009243402649741823,1.5249355883272985e-05,0.9090909090909092,33
2026-03-10,development,2026-05-02,headline/sentiment_reuters,0.0029919242399788527,0.0025070757551303676,0.48484848484848486,17
2026-03-10,development,2026-05-02,llm/finbert,0.002023298466794364,0.0009020863455822424,1.1212121212121213,33
2026-03-10,development,2026-05-02,llm/gemma-4-31b,0.0030465816659188617,0.001834460453797649,1.2121212121212122,33
2026-03-10,development,2026-05-02,llm/vader,0.0010788847016520585,0.0004425210652884221,0.6363636363636364,32
2026-03-11,development,2026-05-02,headline/actionable_sentiment_all,-0.01251036912035094,-0.013601278211260032,1.0909090909090908,33
2026-03-11,development,2026-05-02,headline/sentiment_all,-0.015079111367563135,-0.016170020458472226,1.0909090909090908,33
2026-03-11,development,2026-05-02,headline/sentiment_non_reuters,-0.013406398595132337,-0.014436701625435368,1.0303030303030303,33
2026-03-11,development,2026-05-02,headline/sentiment_reuters,-0.00968434544379053,-0.010532830292275381,0.8484848484848485,17
2026-03-11,development,2026-05-02,llm/finbert,-0.007128227493541631,-0.008097924463238601,0.9696969696969697,33
2026-03-11,development,2026-05-02,llm/gemma-4-31b,-0.013579300855381437,-0.01470051297659356,1.1212121212121213,32
2026-03-11,development,2026-05-02,llm/vader,-0.012581911215371165,-0.013218274851734803,0.6363636363636364,33
2026-03-12,development,2026-05-02,headline/actionable_sentiment_all,-0.00777926801189626,-0.008567146799775048,0.7878787878787878,31
2026-03-12,development,2026-05-02,headline/sentiment_all,0.0004040158786048791,-0.000202044727455727,0.6060606060606061,33
2026-03-12,development,2026-05-02,headline/sentiment_non_reuters,0.0001931714466549222,-0.0002916770381935626,0.48484848484848486,33
2026-03-12,development,2026-05-02,headline/sentiment_reuters,-0.004346916951154859,-0.0049529775572154655,0.6060606060606061,17
2026-03-12,development,2026-05-02,llm/finbert,0.002046164402677343,0.0011976795541924945,0.8484848484848485,33
2026-03-12,development,2026-05-02,llm/gemma-4-31b,-0.0005379799393472329,-0.0012955556969229906,0.7575757575757576,33
2026-03-12,development,2026-05-02,llm/vader,-0.0014070713261200372,-0.0020737379927867035,0.6666666666666667,33
2026-03-13,development,2026-05-02,headline/actionable_sentiment_all,-0.004527444505446298,-0.0052244142024159956,0.696969696969697,32
2026-03-13,development,2026-05-02,headline/sentiment_all,-0.0019337180505895563,-0.0025094756263471323,0.5757575757575758,32
2026-03-13,development,2026-05-02,headline/sentiment_non_reuters,-0.0019337180505895563,-0.0024488695657410714,0.5151515151515151,32
2026-03-13,development,2026-05-02,headline/sentiment_reuters,0.00023275372066000946,-0.00043391294600665756,0.6666666666666667,17
2026-03-13,development,2026-05-02,llm/finbert,-0.0035077688833721234,-0.004356253731856972,0.8484848484848485,33
2026-03-13,development,2026-05-02,llm/gemma-4-31b,-0.00472245648992691,-0.005449729217199638,0.7272727272727273,33
2026-03-13,development,2026-05-02,llm/vader,0.004268087537312987,0.0037226329918584413,0.5454545454545454,33
2026-03-16,development,2026-05-02,headline/actionable_sentiment_all,0.0008202579447772305,2.076126595412108e-06,0.8181818181818182,27
2026-03-16,development,2026-05-02,headline/sentiment_all,0.0017786381574435624,0.0009604563392617439,0.8181818181818182,29
2026-03-16,development,2026-05-02,headline/sentiment_non_reuters,0.0017786381574435624,0.0009604563392617439,0.8181818181818182,29
2026-03-16,development,2026-05-02,headline/sentiment_reuters,1.683571782254675e-05,-0.0004983157973289684,0.5151515151515151,2
2026-03-16,development,2026-05-02,llm/finbert,0.0025842344152728867,0.0014024162334547049,1.1818181818181819,30
2026-03-16,development,2026-05-02,llm/gemma-4-31b,-0.0008725433794104509,-0.0017816342885013602,0.9090909090909092,25
2026-03-16,development,2026-05-02,llm/vader,-0.0009444003122867118,-0.0016413700092564089,0.696969696969697,24
2026-03-17,development,2026-05-02,headline/actionable_sentiment_all,-0.008599001228875615,-0.009811122440996828,1.2121212121212122,33
2026-03-17,development,2026-05-02,headline/sentiment_all,-0.008599001228875615,-0.009689910319784705,1.0909090909090908,33
2026-03-17,development,2026-05-02,headline/sentiment_non_reuters,-0.008599001228875615,-0.009689910319784705,1.0909090909090908,33
2026-03-17,development,2026-05-02,headline/sentiment_reuters,-0.0018930650640081744,-0.002377913548856659,0.48484848484848486,16
2026-03-17,development,2026-05-02,llm/finbert,-0.0027410278946308547,-0.0037410278946308543,1.0,33
2026-03-17,development,2026-05-02,llm/gemma-4-31b,-0.0024030925126762672,-0.003160668270252025,0.7575757575757576,32
2026-03-17,development,2026-05-02,llm/vader,-0.010553904665049981,-0.01122057133171665,0.6666666666666667,32
2026-03-18,development,2026-05-02,headline/actionable_sentiment_all,-0.0056737428947865685,-0.006158591379635054,0.48484848484848486,33
2026-03-18,development,2026-05-02,headline/sentiment_all,-0.0056737428947865685,-0.006158591379635054,0.48484848484848486,33
2026-03-18,development,2026-05-02,headline/sentiment_non_reuters,-0.0056737428947865685,-0.006158591379635054,0.48484848484848486,33
2026-03-18,development,2026-05-02,headline/sentiment_reuters,-0.0022404138567468116,-0.002694959311292266,0.4545454545454546,19
2026-03-18,development,2026-05-02,llm/finbert,-0.005024086526744307,-0.005811965314623095,0.7878787878787878,33
2026-03-18,development,2026-05-02,llm/gemma-4-31b,-0.0028499854503550894,-0.003607561207930847,0.7575757575757576,33
2026-03-18,development,2026-05-02,llm/vader,-0.006902150832452074,-0.007174878105179348,0.2727272727272727,33
2026-03-19,development,2026-05-02,headline/actionable_sentiment_all,0.005624828052980587,0.004776343204495739,0.8484848484848485,33
2026-03-19,development,2026-05-02,headline/sentiment_all,0.0049128490055068376,0.00409466718732502,0.8181818181818182,32
2026-03-19,development,2026-05-02,headline/sentiment_non_reuters,0.0049128490055068376,0.00409466718732502,0.8181818181818182,32
2026-03-19,development,2026-05-02,headline/sentiment_reuters,-0.0033294683528329403,-0.0039658319891965775,0.6363636363636364,14
2026-03-19,development,2026-05-02,llm/finbert,0.000869212620337823,-0.00022169647057126838,1.0909090909090908,33
2026-03-19,development,2026-05-02,llm/gemma-4-31b,0.0033070265240352334,0.0022767234937322027,1.0303030303030303,33
2026-03-19,development,2026-05-02,llm/vader,-0.011343385389034,-0.011646415692064304,0.30303030303030304,33
2026-03-20,development,2026-05-02,headline/actionable_sentiment_all,-0.006640248881319893,-0.00730691554798656,0.6666666666666667,33
2026-03-20,development,2026-05-02,headline/sentiment_all,-0.006021872205153728,-0.0067794479627294865,0.7575757575757576,33
2026-03-20,development,2026-05-02,headline/sentiment_non_reuters,-0.006877234163785976,-0.007574203860755674,0.696969696969697,33
2026-03-20,development,2026-05-02,headline/sentiment_reuters,0.00046810532895491866,-0.0001379552771056875,0.6060606060606061,16
2026-03-20,development,2026-05-02,llm/finbert,0.003020609768649411,0.0022327309807706223,0.7878787878787878,33
2026-03-20,development,2026-05-02,llm/gemma-4-31b,-0.00142097134722886,-0.0019664258926834054,0.5454545454545454,33
2026-03-20,development,2026-05-02,llm/vader,0.01231168867497855,0.011978355341645217,0.33333333333333337,32
2026-03-23,development,2026-05-02,headline/actionable_sentiment_all,-0.005006882617618233,-0.006067488678224294,1.0606060606060606,16
2026-03-23,development,2026-05-02,headline/sentiment_all,-0.0026312987924123976,-0.0036009957621093674,0.9696969696969697,25
2026-03-23,development,2026-05-02,headline/sentiment_non_reuters,-0.0026312987924123976,-0.003661601822715428,1.0303030303030303,25
2026-03-23,development,2026-05-02,headline/sentiment_reuters,0.00018029393470369632,-0.00030455455014478857,0.48484848484848486,2
2026-03-23,development,2026-05-02,llm/finbert,0.0007009181828150021,3.9484858453050265e-06,0.696969696969697,24
2026-03-23,development,2026-05-02,llm/gemma-4-31b,0.0015645442384405932,0.0006554533293496839,0.9090909090909092,21
2026-03-23,development,2026-05-02,llm/vader,-0.0029589304864439015,-0.0035952941228075378,0.6363636363636364,21
2026-03-24,development,2026-05-02,headline/actionable_sentiment_all,0.0009291718780871818,-1.0222061306757881e-05,0.9393939393939394,33
2026-03-24,development,2026-05-02,headline/sentiment_all,0.00571188369655349,0.004984610969280762,0.7272727272727273,33
2026-03-24,development,2026-05-02,headline/sentiment_non_reuters,0.00571188369655349,0.004984610969280762,0.7272727272727273,33
2026-03-24,development,2026-05-02,headline/sentiment_reuters,0.000524502446135959,9.350930984443771e-06,0.5151515151515151,17
2026-03-24,development,2026-05-02,llm/finbert,0.0064648328996390145,0.005767863202669317,0.696969696969697,33
2026-03-24,development,2026-05-02,llm/gemma-4-31b,0.002923243820175116,0.0019535468504781463,0.9696969696969697,33
2026-03-24,development,2026-05-02,llm/vader,0.005442812670254546,0.004806449033890909,0.6363636363636364,32
2026-03-25,development,2026-05-02,headline/actionable_sentiment_all,0.003963008572912582,0.0029933116032156105,0.9696969696969697,33
2026-03-25,development,2026-05-02,headline/sentiment_all,-0.00031843329011732087,-0.0009244938961779275,0.6060606060606061,33
2026-03-25,development,2026-05-02,headline/sentiment_non_reuters,-0.00031843329011732087,-0.0009244938961779275,0.6060606060606061,33
2026-03-25,development,2026-05-02,headline/sentiment_reuters,0.0005808530590148728,3.5398513560327506e-05,0.5454545454545454,15
2026-03-25,development,2026-05-02,llm/finbert,0.0015656908926167247,0.0006565999835258149,0.9090909090909092,33
2026-03-25,development,2026-05-02,llm/gemma-4-31b,0.0033284267172107224,0.002722366111150116,0.6060606060606061,33
2026-03-25,development,2026-05-02,llm/vader,-0.007154133427599276,-0.00751776979123564,0.36363636363636365,32
2026-03-26,development,2026-05-02,headline/actionable_sentiment_all,-0.005162826870790578,-0.005799190507154215,0.6363636363636364,32
2026-03-26,development,2026-05-02,headline/sentiment_all,-0.005434835318870783,-0.005859077743113208,0.42424242424242425,33
2026-03-26,development,2026-05-02,headline/sentiment_non_reuters,-0.004237432186913216,-0.004601068550549581,0.36363636363636365,33
2026-03-26,development,2026-05-02,headline/sentiment_reuters,-0.0011449990867082771,-0.0018722718139810046,0.7272727272727273,13
2026-03-26,development,2026-05-02,llm/finbert,-0.0010797434300409507,-0.0016858040361015568,0.6060606060606061,33
2026-03-26,development,2026-05-02,llm/gemma-4-31b,0.003249817935227532,0.0024922421776517743,0.7575757575757576,32
2026-03-26,development,2026-05-02,llm/vader,-0.003945613740052077,-0.004369856164294501,0.42424242424242425,32
2026-03-27,development,2026-05-02,headline/actionable_sentiment_all,0.0017290797558465103,0.0009108979376646917,0.8181818181818182,33
2026-03-27,development,2026-05-02,headline/sentiment_all,0.0004947228084646989,-0.0002325499188080286,0.7272727272727273,33
2026-03-27,development,2026-05-02,headline/sentiment_non_reuters,0.0004947228084646989,-0.00017194385820196794,0.6666666666666667,33
2026-03-27,development,2026-05-02,headline/sentiment_reuters,0.0016279070493297179,0.0010218464432691118,0.6060606060606061,15
2026-03-27,development,2026-05-02,llm/finbert,-0.0004488693989641646,-0.0010549300050247713,0.6060606060606061,33
2026-03-27,development,2026-05-02,llm/gemma-4-31b,-0.003066141324865036,-0.0036418989006226123,0.5757575757575758,33
2026-03-27,development,2026-05-02,llm/vader,-0.002630760757566516,-0.0032368213636271223,0.6060606060606061,32
2026-03-30,development,2026-05-02,headline/actionable_sentiment_all,0.008149985190346078,0.007210591250952136,0.9393939393939394,18
2026-03-30,development,2026-05-02,headline/sentiment_all,0.012477988091784445,0.011629503243299595,0.8484848484848485,25
2026-03-30,development,2026-05-02,headline/sentiment_non_reuters,0.012477988091784445,0.011629503243299595,0.8484848484848485,25
2026-03-30,development,2026-05-02,headline/sentiment_reuters,-0.0005607373696090703,-0.001015282824154525,0.4545454545454546,2
2026-03-30,development,2026-05-02,llm/finbert,0.0038892147641114722,0.003101335976232684,0.7878787878787878,25
2026-03-30,development,2026-05-02,llm/gemma-4-31b,0.0020824828893034543,0.0012339980408186053,0.8484848484848485,23
2026-03-30,development,2026-05-02,llm/vader,0.0075830854267711955,0.006764903608589378,0.8181818181818182,21
2026-03-31,development,2026-05-02,headline/actionable_sentiment_all,-0.002831923160574386,-0.003650104978756205,0.8181818181818182,33
2026-03-31,development,2026-05-02,headline/sentiment_all,-0.0024522813677244158,-0.0032704631859062343,0.8181818181818182,32
2026-03-31,development,2026-05-02,headline/sentiment_non_reuters,-0.0022009236238455976,-0.0030191054420274166,0.8181818181818182,32
2026-03-31,development,2026-05-02,headline/sentiment_reuters,0.0020217617658440604,0.0015672163112986056,0.4545454545454546,15
2026-03-31,development,2026-05-02,llm/finbert,-0.003258283580839437,-0.004046162368718226,0.7878787878787878,33
2026-03-31,development,2026-05-02,llm/gemma-4-31b,-0.005078911383170838,-0.0060486083528678075,0.9696969696969697,33
2026-03-31,development,2026-05-02,llm/vader,0.006162291588646129,0.00537441280076734,0.7878787878787878,33
2026-04-01,development,2026-05-02,headline/actionable_sentiment_all,0.0006421643469929923,-0.00014571444088579613,0.7878787878787878,33
2026-04-01,development,2026-05-02,headline/sentiment_all,0.0006509872455988966,-0.00016719457258292203,0.8181818181818182,33
2026-04-01,development,2026-05-02,headline/sentiment_non_reuters,0.0006509872455988966,-0.00010658851197686137,0.7575757575757576,33
2026-04-01,development,2026-05-02,headline/sentiment_reuters,-0.0018854369019227937,-0.0024308914473773393,0.5454545454545454,15
2026-04-01,development,2026-05-02,llm/finbert,-0.001794633448666863,-0.002582512236545651,0.7878787878787878,33
2026-04-01,development,2026-05-02,llm/gemma-4-31b,0.0042067457833116885,0.003600685177251082,0.6060606060606061,33
2026-04-01,development,2026-05-02,llm/vader,-0.0028627896065768076,-0.003408244152031353,0.5454545454545454,31
2026-04-02,development,2026-05-02,headline/actionable_sentiment_all,0.00201570506550071,0.0014702505200461639,0.5454545454545454,33
2026-04-02,development,2026-05-02,headline/sentiment_all,0.0028107558223543594,0.0023259073375058743,0.48484848484848486,33
2026-04-02,development,2026-05-02,headline/sentiment_non_reuters,0.0028107558223543594,0.0023259073375058743,0.48484848484848486,33
2026-04-02,development,2026-05-02,headline/sentiment_reuters,0.0008455607686761087,5.768198079732066e-05,0.7878787878787878,15
2026-04-02,development,2026-05-02,llm/finbert,-0.0002735484465628866,-0.0008796090526234932,0.6060606060606061,33
2026-04-02,development,2026-05-02,llm/gemma-4-31b,0.00046678725268627645,-0.000321091535192512,0.7878787878787878,33
2026-04-02,development,2026-05-02,llm/vader,-0.0010294538582136786,-0.0017567265854864062,0.7272727272727273,33
2026-04-06,development,2026-05-02,headline/actionable_sentiment_all,0.006203235793046037,0.005112326702136946,1.0909090909090908,27
2026-04-06,development,2026-05-02,headline/sentiment_all,0.006338069264564766,0.005156251082746584,1.1818181818181819,30
2026-04-06,development,2026-05-02,headline/sentiment_non_reuters,0.006338069264564766,0.005156251082746584,1.1818181818181819,30
2026-04-06,development,2026-05-02,headline/sentiment_reuters,7.846990508553198e-05,-0.0004063785797629529,0.48484848484848486,1
2026-04-06,development,2026-05-02,llm/finbert,0.0025320980941916336,0.0015320980941916338,1.0,28
2026-04-06,development,2026-05-02,llm/gemma-4-31b,0.003639688829716063,0.0027912039812312142,0.8484848484848485,27
2026-04-06,development,2026-05-02,llm/vader,0.00449032517206368,0.0036115372932758014,0.8787878787878788,26
2026-04-07,development,2026-05-02,headline/actionable_sentiment_all,0.002121261323590352,0.0012727764751055029,0.8484848484848485,31
2026-04-07,development,2026-05-02,headline/sentiment_all,0.014826239719335792,0.01376563365872973,1.0606060606060606,33
2026-04-07,development,2026-05-02,headline/sentiment_non_reuters,0.014826239719335792,0.01376563365872973,1.0606060606060606,33
2026-04-07,development,2026-05-02,headline/sentiment_reuters,0.005652861746354114,0.00528922538271775,0.36363636363636365,13
2026-04-07,development,2026-05-02,llm/finbert,0.018090241556981083,0.0169084233751629,1.1818181818181819,33
2026-04-07,development,2026-05-02,llm/gemma-4-31b,0.012708761682407367,0.011617852591498275,1.0909090909090908,33
2026-04-07,development,2026-05-02,llm/vader,0.01629833787802267,0.015631671211356005,0.6666666666666667,32
2026-04-08,development,2026-05-02,headline/actionable_sentiment_all,-0.003330577495950957,-0.004179062344435805,0.8484848484848485,33
2026-04-08,development,2026-05-02,headline/sentiment_all,0.004430816984668595,0.003794453348304958,0.6363636363636364,32
2026-04-08,development,2026-05-02,headline/sentiment_non_reuters,0.004430816984668595,0.003794453348304958,0.6363636363636364,32
2026-04-08,development,2026-05-02,headline/sentiment_reuters,0.001985413945890388,0.0015914745519509936,0.3939393939393939,12
2026-04-08,development,2026-05-02,llm/finbert,0.004054030432916065,0.003205545584431216,0.8484848484848485,33
